"customer_id","customer_name","segment","region","city","state","postal_code"
"DW-13195","David Wiener","Corporate","South","Knoxville","Tennessee","37918"
"CC-12670","Craig Carreira","Consumer","Central","Bloomington","Indiana","47401"
"SV-20785","Stewart Visinsky","Consumer","South","Roswell","Georgia","30076"
"MS-17770","Maxwell Schwartz","Consumer","Central","Houston","Texas","77036"
"SJ-20125","Sanjit Jacobs","Home Office","South","Texarkana","Arkansas","71854"
"DS-13180","David Smith","Corporate","Central","San Antonio","Texas","78207"
"SH-20395","Shahid Hopkins","Consumer","East","Toledo","Ohio","43615"
"SF-20965","Sylvia Foulston","Corporate","Central","Baytown","Texas","77520"
"CS-12400","Christopher Schild","Home Office","West","Los Angeles","California","90045"
"VT-21700","Valerie Takahito","Home Office","East","Philadelphia","Pennsylvania","19143"
"AB-10105","Adrian Barton","Consumer","Central","Pearland","Texas","77581"
"KD-16495","Keith Dawkins","Corporate","South","Chesapeake","Virginia","23320"
"AW-10840","Anthony Witt","Consumer","West","Bakersfield","California","93309"
"MH-17455","Mark Hamilton","Consumer","Central","Greenwood","Indiana","46142"
"ON-18715","Odella Nelson","Corporate","West","Denver","Colorado","80219"
"MS-17710","Maurice Satty","Consumer","Central","Detroit","Michigan","48205"
"DM-13345","Denise Monton","Corporate","South","Asheville","North Carolina","28806"
"DW-13540","Don Weiss","Consumer","East","New York City","New York","10024"
"KE-16420","Katrina Edelman","Corporate","Central","San Antonio","Texas","78207"
"FG-14260","Frank Gastineau","Home Office","West","Seattle","Washington","98105"
"CC-12370","Christopher Conant","Consumer","West","Los Angeles","California","90045"
"KF-16285","Karen Ferguson","Home Office","East","Plainfield","New Jersey","7060"
"MS-17770","Maxwell Schwartz","Consumer","East","Lancaster","Pennsylvania","17602"
"DB-13120","David Bremer","Corporate","South","Tampa","Florida","33614"
"DK-12895","Dana Kaydos","Consumer","Central","Kenosha","Wisconsin","53142"
"Dp-13240","Dean percer","Home Office","West","Seattle","Washington","98115"
"CC-12220","Chris Cortes","Consumer","Central","San Antonio","Texas","78207"
"KM-16660","Khloe Miller","Consumer","South","Roswell","Georgia","30076"
"SC-20725","Steven Cartwright","Consumer","West","Los Angeles","California","90036"
"SF-20965","Sylvia Foulston","Corporate","Central","Bedford","Texas","76021"
"JM-15655","Jim Mitchum","Corporate","East","Lorain","Ohio","44052"
"CS-11845","Cari Sayre","Corporate","Central","Houston","Texas","77070"
"XP-21865","Xylona Preis","Consumer","Central","Chicago","Illinois","60610"
"BD-11770","Bryan Davis","Consumer","East","Philadelphia","Pennsylvania","19143"
"KH-16630","Ken Heidel","Corporate","South","Charlotte","North Carolina","28205"
"NP-18685","Nora Pelletier","Home Office","Central","Indianapolis","Indiana","46203"
"Dp-13240","Dean percer","Home Office","West","Phoenix","Arizona","85023"
"LC-16930","Linda Cazamias","Corporate","West","Sacramento","California","95823"
"TB-21175","Thomas Boland","Corporate","East","New York City","New York","10035"
"JK-15370","Jay Kimmel","Consumer","West","San Diego","California","92105"
"MC-17275","Marc Crier","Consumer","East","New York City","New York","10011"
"NC-18625","Noah Childs","Corporate","Central","Houston","Texas","77095"
"MM-17920","Michael Moore","Consumer","East","Philadelphia","Pennsylvania","19120"
"LP-17080","Liz Pelletier","Consumer","West","Seattle","Washington","98103"
"BG-11695","Brooke Gillingham","Corporate","East","Watertown","New York","13601"
"GZ-14470","Gary Zandusky","Consumer","South","Arlington","Virginia","22204"
"KB-16315","Karl Braun","Consumer","South","Hollywood","Florida","33021"
"TT-21070","Ted Trevino","Consumer","South","Chesapeake","Virginia","23320"
"PV-18985","Paul Van Hugh","Home Office","West","Los Angeles","California","90036"
"RA-19285","Ralph Arnett","Consumer","East","Philadelphia","Pennsylvania","19120"
"CB-12025","Cassandra Brandow","Consumer","East","Philadelphia","Pennsylvania","19134"
"SW-20245","Scot Wooten","Consumer","East","Philadelphia","Pennsylvania","19140"
"SM-20950","Suzanne McNair","Corporate","Central","Chicago","Illinois","60610"
"AR-10825","Anthony Rawles","Corporate","East","Long Beach","New York","11561"
"JF-15355","Jay Fein","Consumer","South","Columbia","South Carolina","29203"
"RS-19765","Roland Schwarz","Corporate","South","Columbia","South Carolina","29203"
"BF-11170","Ben Ferrer","Home Office","West","San Francisco","California","94109"
"JK-15730","Joe Kamberova","Consumer","Central","Houston","Texas","77036"
"CR-12820","Cyra Reiten","Home Office","East","New York City","New York","10035"
"AG-10300","Aleksandra Gannaway","Corporate","East","Franklin","Massachusetts","2038"
"DM-13015","Darrin Martin","Consumer","Central","Houston","Texas","77070"
"CK-12595","Clytie Kelty","Consumer","West","Los Angeles","California","90032"
"CJ-12010","Caroline Jumper","Consumer","East","Philadelphia","Pennsylvania","19134"
"MA-17560","Matt Abelman","Home Office","East","New York City","New York","10024"
"AH-10585","Angele Hood","Consumer","Central","Chicago","Illinois","60623"
"PF-19120","Peter Fuller","Consumer","South","Richmond","Kentucky","40475"
"RD-19480","Rick Duston","Consumer","Central","Mishawaka","Indiana","46544"
"NC-18535","Nick Crebassa","Corporate","West","San Francisco","California","94110"
"TB-21400","Tom Boeckenhauer","Consumer","West","Seattle","Washington","98103"
"WB-21850","William Brown","Consumer","Central","Urbandale","Iowa","50322"
"SR-20740","Steven Roelle","Home Office","West","Seattle","Washington","98103"
"LS-16945","Linda Southworth","Corporate","Central","Dallas","Texas","75220"
"ME-17320","Maria Etezadi","Home Office","South","Springfield","Virginia","22153"
"SJ-20500","Shirley Jackson","Consumer","East","Fairfield","Connecticut","6824"
"KB-16585","Ken Black","Corporate","West","Medford","Oregon","97504"
"CC-12475","Cindy Chapman","Consumer","Central","Moorhead","Minnesota","56560"
"DM-13015","Darrin Martin","Consumer","East","Philadelphia","Pennsylvania","19143"
"EP-13915","Emily Phan","Consumer","Central","Houston","Texas","77036"
"KN-16450","Kean Nguyen","Corporate","Central","Dallas","Texas","75220"
"AT-10435","Alyssa Tate","Home Office","West","Los Angeles","California","90004"
"EB-13870","Emily Burns","Consumer","East","Philadelphia","Pennsylvania","19140"
"MB-17305","Maria Bertelson","Consumer","West","Citrus Heights","California","95610"
"TH-21235","Tiffany House","Corporate","West","Los Angeles","California","90032"
"MO-17500","Mary O'Rourke","Consumer","Central","The Colony","Texas","75056"
"WB-21850","William Brown","Consumer","West","Los Angeles","California","90045"
"SP-20620","Stefania Perrino","Corporate","East","Long Beach","New York","11561"
"DC-13285","Debra Catini","Consumer","South","Richmond","Virginia","23223"
"JC-15775","John Castell","Consumer","East","New York City","New York","10011"
"PO-18850","Patrick O'Brill","Consumer","South","Hialeah","Florida","33012"
"SS-20875","Sung Shariari","Consumer","West","Redmond","Washington","98052"
"JL-15130","Jack Lebron","Consumer","East","Lancaster","Ohio","43130"
"AG-10330","Alex Grayson","Consumer","West","Stockton","California","95207"
"RO-19780","Rose O'Brian","Consumer","South","Clarksville","Tennessee","37042"
"RR-19315","Ralph Ritter","Consumer","Central","Aurora","Illinois","60505"
"HA-14920","Helen Andreada","Consumer","Central","Chicago","Illinois","60623"
"MA-17995","Michelle Arnett","Home Office","Central","Lawrence","Indiana","46226"
"KB-16585","Ken Black","Corporate","Central","Dallas","Texas","75081"
"JL-15835","John Lee","Consumer","East","Philadelphia","Pennsylvania","19120"
"CL-12565","Clay Ludtke","Consumer","East","New York City","New York","10009"
"MW-18220","Mitch Webber","Consumer","East","Philadelphia","Pennsylvania","19140"
"SN-20710","Steve Nguyen","Home Office","West","Los Angeles","California","90004"
"KL-16645","Ken Lonsdale","Consumer","Central","Detroit","Michigan","48205"
"SC-20095","Sanjit Chand","Consumer","South","Margate","Florida","33063"
"AP-10915","Arthur Prichep","Consumer","South","Henderson","Kentucky","42420"
"CB-12415","Christy Brittain","Consumer","Central","Chicago","Illinois","60653"
"AA-10645","Anna Andreadi","Consumer","West","San Francisco","California","94109"
"AS-10630","Ann Steele","Home Office","West","San Francisco","California","94110"
"MC-17575","Matt Collins","Consumer","West","San Jose","California","95123"
"NS-18640","Noel Staavos","Corporate","West","Boise","Idaho","83704"
"DJ-13510","Don Jones","Corporate","East","Philadelphia","Pennsylvania","19140"
"XP-21865","Xylona Preis","Consumer","West","Los Angeles","California","90049"
"CA-12055","Cathy Armstrong","Home Office","Central","Houston","Texas","77036"
"JK-15730","Joe Kamberova","Consumer","East","Columbus","Ohio","43229"
"GW-14605","Giulietta Weimer","Consumer","East","Philadelphia","Pennsylvania","19140"
"FM-14215","Filia McAdams","Corporate","West","Bakersfield","California","93309"
"KM-16225","Kalyca Meade","Corporate","Central","Springfield","Missouri","65807"
"LP-17095","Liz Preis","Consumer","West","Phoenix","Arizona","85023"
"BG-11740","Bruce Geld","Consumer","Central","Houston","Texas","77070"
"ND-18460","Neil Ducich","Corporate","South","Jacksonville","Florida","32216"
"RD-19720","Roger Demir","Consumer","East","New York City","New York","10024"
"RS-19765","Roland Schwarz","Corporate","East","Marion","Ohio","43302"
"TN-21040","Tanja Norvell","Home Office","West","Manteca","California","95336"
"VF-21715","Vicky Freymann","Home Office","West","Seattle","Washington","98115"
"RL-19615","Rob Lucas","Consumer","Central","Chicago","Illinois","60610"
"EB-13870","Emily Burns","Consumer","Central","San Antonio","Texas","78207"
"HM-14860","Harry Marie","Corporate","West","Los Angeles","California","90049"
"DM-12955","Dario Medina","Corporate","West","Mesa","Arizona","85204"
"MC-17575","Matt Collins","Consumer","South","Fayetteville","North Carolina","28314"
"DB-13660","Duane Benoit","Consumer","Central","Houston","Texas","77095"
"MG-17650","Matthew Grinstein","Home Office","Central","Jackson","Michigan","49201"
"SE-20110","Sanjit Engle","Consumer","West","Lewiston","Idaho","83501"
"AG-10765","Anthony Garverick","Home Office","South","Hampton","Virginia","23666"
"JB-16000","Joy Bell-","Consumer","East","Philadelphia","Pennsylvania","19140"
"NL-18310","Nancy Lomonaco","Home Office","West","Danville","California","94526"
"TC-21475","Tony Chapman","Home Office","East","Washington","District of Columbia","20016"
"JE-15745","Joel Eaton","Consumer","West","Oceanside","California","92054"
"GH-14410","Gary Hansen","Home Office","Central","Houston","Texas","77070"
"DS-13180","David Smith","Corporate","Central","Houston","Texas","77095"
"SF-20965","Sylvia Foulston","Corporate","East","Wilmington","Delaware","19805"
"SO-20335","Sean O'Donnell","Consumer","South","Columbia","Tennessee","38401"
"BD-11725","Bruce Degenhardt","Consumer","West","San Francisco","California","94122"
"BS-11380","Bill Stewart","Corporate","West","San Francisco","California","94122"
"JF-15565","Jill Fjeld","Consumer","South","Newport News","Virginia","23602"
"Co-12640","Corey-Lock","Consumer","West","Seattle","Washington","98105"
"BC-11125","Becky Castell","Home Office","East","New York City","New York","10011"
"AH-10120","Adrian Hane","Home Office","West","San Francisco","California","94110"
"KH-16330","Katharine Harms","Corporate","Central","Freeport","Illinois","61032"
"SV-20785","Stewart Visinsky","Consumer","East","Philadelphia","Pennsylvania","19140"
"KB-16585","Ken Black","Corporate","West","Seattle","Washington","98115"
"DB-13555","Dorothy Badders","Corporate","Central","Fort Worth","Texas","76106"
"MV-18190","Mike Vittorini","Consumer","South","Raleigh","North Carolina","27604"
"JK-16120","Julie Kriz","Home Office","Central","Austin","Texas","78745"
"LT-16765","Larry Tron","Consumer","West","Louisville","Colorado","80027"
"CM-12655","Corinna Mitchell","Home Office","West","Seattle","Washington","98115"
"EM-13960","Eric Murdock","Consumer","East","Baltimore","Maryland","21215"
"DJ-13420","Denny Joy","Corporate","West","San Francisco","California","94109"
"NR-18550","Nick Radford","Consumer","Central","Aurora","Illinois","60505"
"CK-12325","Christine Kargatis","Home Office","West","Seattle","Washington","98103"
"LB-16795","Laurel Beltran","Home Office","South","Apopka","Florida","32712"
"LH-16900","Lena Hernandez","Consumer","West","San Francisco","California","94110"
"Dl-13600","Dorris liebe","Corporate","East","New York City","New York","10035"
"CS-12355","Christine Sundaresam","Consumer","West","Seattle","Washington","98115"
"JD-16060","Julia Dunbar","Consumer","Central","Rochester","Minnesota","55901"
"TS-21160","Theresa Swint","Corporate","West","San Francisco","California","94110"
"DL-13495","Dionis Lloyd","Corporate","West","Spokane","Washington","99207"
"EB-13870","Emily Burns","Consumer","South","Franklin","Tennessee","37064"
"JB-15925","Joni Blumstein","Consumer","Central","Austin","Texas","78745"
"SC-20380","Shahid Collister","Consumer","South","Pembroke Pines","Florida","33024"
"NS-18640","Noel Staavos","Corporate","Central","San Antonio","Texas","78207"
"CS-11860","Cari Schnelling","Consumer","South","Jacksonville","North Carolina","28540"
"PK-19075","Pete Kriz","Consumer","East","Newark","Delaware","19711"
"MH-18025","Michelle Huthwaite","Consumer","East","Buffalo","New York","14215"
"SC-20725","Steven Cartwright","Consumer","Central","Houston","Texas","77070"
"IM-15070","Irene Maddox","Consumer","West","Colorado Springs","Colorado","80906"
"TB-21625","Trudy Brown","Consumer","West","Los Angeles","California","90004"
"LW-17125","Liz Willingham","Consumer","East","Norwich","Connecticut","6360"
"PF-19120","Peter Fuller","Consumer","Central","San Antonio","Texas","78207"
"NZ-18565","Nick Zandusky","Home Office","West","Yuma","Arizona","85364"
"JE-15610","Jim Epp","Corporate","West","Los Angeles","California","90036"
"JO-15145","Jack O'Briant","Corporate","South","Richmond","Kentucky","40475"
"MS-17365","Maribeth Schnelling","Consumer","Central","Wausau","Wisconsin","54401"
"MP-18175","Mike Pelletier","Home Office","West","San Francisco","California","94110"
"FH-14350","Fred Harton","Consumer","East","Dublin","Ohio","43017"
"CC-12475","Cindy Chapman","Consumer","East","Lakewood","New Jersey","8701"
"MZ-17515","Mary Zewe","Corporate","West","Los Angeles","California","90008"
"MC-17275","Marc Crier","Consumer","West","Pasco","Washington","99301"
"LH-17155","Logan Haushalter","Consumer","West","Oakland","California","94601"
"GM-14455","Gary Mitchum","Home Office","Central","Austin","Texas","78745"
"SH-19975","Sally Hughsby","Corporate","East","New York City","New York","10011"
"KN-16390","Katherine Nockton","Corporate","East","Columbus","Ohio","43229"
"SL-20155","Sara Luxemburg","Home Office","South","Durham","North Carolina","27707"
"TB-21175","Thomas Boland","Corporate","South","Henderson","Kentucky","42420"
"AH-10210","Alan Hwang","Consumer","West","Anaheim","California","92804"
"SH-20395","Shahid Hopkins","Consumer","East","New York City","New York","10035"
"MC-17605","Matt Connell","Corporate","Central","Houston","Texas","77070"
"MB-17305","Maria Bertelson","Consumer","Central","League City","Texas","77573"
"BM-11575","Brendan Murry","Corporate","East","Gaithersburg","Maryland","20877"
"AR-10345","Alex Russell","Corporate","East","Lawrence","Massachusetts","1841"
"AD-10180","Alan Dominguez","Home Office","East","Fairfield","Connecticut","6824"
"KD-16345","Katherine Ducich","Consumer","East","New York City","New York","10009"
"DP-13390","Dennis Pardue","Home Office","South","Tuscaloosa","Alabama","35401"
"IL-15100","Ivan Liston","Consumer","East","Wilmington","Delaware","19805"
"JH-15985","Joseph Holt","Consumer","West","Redondo Beach","California","90278"
"JD-16015","Joy Daniels","Consumer","West","Seattle","Washington","98115"
"NC-18415","Nathan Cano","Consumer","Central","Royal Oak","Michigan","48073"
"AS-10225","Alan Schoenberger","Corporate","West","San Francisco","California","94109"
"TS-21205","Thomas Seio","Corporate","West","North Las Vegas","Nevada","89031"
"AB-10015","Aaron Bergman","Consumer","West","Seattle","Washington","98103"
"BE-11455","Brad Eason","Home Office","East","Providence","Rhode Island","2908"
"KL-16555","Kelly Lampkin","Corporate","South","Jacksonville","Florida","32216"
"PS-19045","Penelope Sewall","Home Office","West","Oceanside","California","92054"
"AH-10210","Alan Hwang","Consumer","East","New York City","New York","10024"
"RW-19630","Rob Williams","Corporate","Central","Chicago","Illinois","60610"
"IM-15070","Irene Maddox","Consumer","West","San Diego","California","92105"
"CK-12760","Cyma Kinney","Corporate","South","Nashville","Tennessee","37211"
"AG-10390","Allen Goldenen","Consumer","East","New York City","New York","10009"
"HG-14965","Henry Goldwyn","Corporate","Central","Chicago","Illinois","60653"
"SZ-20035","Sam Zeldin","Home Office","East","New York City","New York","10011"
"KS-16300","Karen Seio","Corporate","South","Raleigh","North Carolina","27604"
"AB-10060","Adam Bellavance","Home Office","West","Los Angeles","California","90004"
"CC-12475","Cindy Chapman","Consumer","West","Los Angeles","California","90032"
"SC-20695","Steve Chapman","Corporate","Central","Richmond","Indiana","47374"
"Dp-13240","Dean percer","Home Office","East","New York City","New York","10035"
"LR-17035","Lisa Ryan","Corporate","East","Philadelphia","Pennsylvania","19134"
"TS-21370","Todd Sumrall","Corporate","West","Phoenix","Arizona","85023"
"CV-12295","Christina VanderZanden","Consumer","Central","Chicago","Illinois","60653"
"HR-14770","Hallie Redmond","Home Office","Central","Milwaukee","Wisconsin","53209"
"SC-20260","Scott Cohen","Corporate","West","Seattle","Washington","98115"
"TS-21370","Todd Sumrall","Corporate","East","Wilmington","Delaware","19805"
"AI-10855","Arianne Irving","Consumer","West","Los Angeles","California","90036"
"KB-16240","Karen Bern","Corporate","East","Philadelphia","Pennsylvania","19140"
"AH-10465","Amy Hunt","Consumer","Central","Dallas","Texas","75217"
"NM-18520","Neoma Murray","Consumer","West","Moreno Valley","California","92553"
"CS-11950","Carlos Soltero","Consumer","East","Philadelphia","Pennsylvania","19140"
"TP-21130","Theone Pippenger","Consumer","South","Georgetown","Kentucky","40324"
"DL-12925","Daniel Lacy","Consumer","Central","Minneapolis","Minnesota","55407"
"MA-17560","Matt Abelman","Home Office","Central","Trenton","Michigan","48183"
"JM-16195","Justin MacKendrick","Consumer","West","San Francisco","California","94109"
"CG-12040","Catherine Glotzbach","Home Office","Central","Milwaukee","Wisconsin","53209"
"JM-15580","Jill Matthias","Consumer","South","Monroe","North Carolina","28110"
"SC-20230","Scot Coram","Corporate","East","Lowell","Massachusetts","1852"
"KN-16390","Katherine Nockton","Corporate","East","Philadelphia","Pennsylvania","19120"
"HM-14860","Harry Marie","Corporate","West","Loveland","Colorado","80538"
"BK-11260","Berenike Kampe","Consumer","Central","Chicago","Illinois","60610"
"PN-18775","Parhena Norris","Home Office","West","Bakersfield","California","93309"
"MT-17815","Meg Tillman","Consumer","East","New York City","New York","10009"
"KB-16585","Ken Black","Corporate","South","Lafayette","Louisiana","70506"
"SW-20455","Shaun Weien","Consumer","West","San Francisco","California","94109"
"FP-14320","Frank Preis","Consumer","East","New York City","New York","10009"
"JL-15835","John Lee","Consumer","West","Los Angeles","California","90045"
"SH-19975","Sally Hughsby","Corporate","West","San Francisco","California","94109"
"KW-16570","Kelly Williams","Consumer","Central","Kirkwood","Missouri","63122"
"SJ-20215","Sarah Jordon","Consumer","West","Pasadena","California","91104"
"SC-20020","Sam Craven","Consumer","Central","Midland","Michigan","48640"
"FC-14335","Fred Chung","Corporate","West","Pueblo","Colorado","81001"
"JH-15985","Joseph Holt","Consumer","West","San Francisco","California","94109"
"DJ-13510","Don Jones","Corporate","East","Woonsocket","Rhode Island","2895"
"DK-12985","Darren Koutras","Consumer","West","San Francisco","California","94122"
"AI-10855","Arianne Irving","Consumer","West","Kent","Washington","98031"
"AA-10315","Alex Avila","Consumer","Central","Round Rock","Texas","78664"
"TM-21010","Tamara Manning","Consumer","East","Auburn","New York","13021"
"YS-21880","Yana Sorensen","Corporate","East","Newark","Delaware","19711"
"AZ-10750","Annie Zypern","Consumer","East","New York City","New York","10024"
"JB-16000","Joy Bell-","Consumer","Central","Roseville","Michigan","48066"
"LC-16930","Linda Cazamias","Corporate","East","New York City","New York","10011"
"CA-12775","Cynthia Arntzen","Consumer","Central","Detroit","Michigan","48205"
"JM-15865","John Murray","Consumer","West","Los Angeles","California","90036"
"EB-14110","Eugene Barchas","Consumer","West","San Jose","California","95123"
"HM-14860","Harry Marie","Corporate","Central","Carrollton","Texas","75007"
"BF-11020","Barry Französisch","Corporate","West","Los Angeles","California","90032"
"EJ-14155","Eva Jacobs","Consumer","West","Seattle","Washington","98105"
"EC-14050","Erin Creighton","Consumer","South","Columbus","Georgia","31907"
"NP-18685","Nora Pelletier","Home Office","West","Des Moines","Washington","98198"
"AH-10195","Alan Haines","Corporate","East","Bethlehem","Pennsylvania","18018"
"CC-12145","Charles Crestani","Consumer","Central","Oklahoma City","Oklahoma","73120"
"DL-13315","Delfina Latchford","Consumer","West","Rancho Cucamonga","California","91730"
"XP-21865","Xylona Preis","Consumer","West","Los Angeles","California","90032"
"SZ-20035","Sam Zeldin","Home Office","Central","Houston","Texas","77036"
"CB-12025","Cassandra Brandow","Consumer","West","San Francisco","California","94110"
"SV-20785","Stewart Visinsky","Consumer","East","Burlington","Vermont",NULL
"PO-18850","Patrick O'Brill","Consumer","South","Virginia Beach","Virginia","23464"
"AG-10675","Anna Gayman","Consumer","Central","Milwaukee","Wisconsin","53209"
"SP-20860","Sung Pak","Corporate","Central","Rochester","Minnesota","55901"
"LH-17020","Lisa Hazard","Consumer","West","Louisville","Colorado","80027"
"KT-16465","Kean Takahito","Consumer","Central","Houston","Texas","77036"
"DP-13000","Darren Powers","Consumer","Central","Houston","Texas","77041"
"DL-12865","Dan Lawera","Consumer","South","Greensboro","North Carolina","27405"
"Dp-13240","Dean percer","Home Office","South","Knoxville","Tennessee","37918"
"TZ-21580","Tracy Zic","Consumer","West","Lakewood","California","90712"
"LS-17230","Lycoris Saunders","Consumer","West","Los Angeles","California","90049"
"MV-18190","Mike Vittorini","Consumer","Central","Houston","Texas","77036"
"CV-12295","Christina VanderZanden","Consumer","East","New York City","New York","10011"
"DV-13465","Dianna Vittorini","Consumer","East","Oceanside","New York","11572"
"SH-20395","Shahid Hopkins","Consumer","East","Rochester","New York","14609"
"CS-12250","Chris Selesnick","Corporate","Central","Woodbury","Minnesota","55125"
"LH-16900","Lena Hernandez","Consumer","Central","Park Ridge","Illinois","60068"
"YC-21895","Yoseph Carroll","Corporate","Central","Dallas","Texas","75217"
"CY-12745","Craig Yedwab","Corporate","South","Monroe","Louisiana","71203"
"SS-20590","Sonia Sunley","Consumer","West","San Francisco","California","94122"
"NC-18625","Noah Childs","Corporate","Central","Dallas","Texas","75217"
"BD-11320","Bill Donatelli","Consumer","West","Seattle","Washington","98103"
"KH-16630","Ken Heidel","Corporate","East","Akron","Ohio","44312"
"NH-18610","Nicole Hansen","Corporate","Central","Oak Park","Michigan","48237"
"NB-18655","Nona Balk","Corporate","East","Philadelphia","Pennsylvania","19134"
"DM-13525","Don Miller","Corporate","Central","Houston","Texas","77070"
"GA-14725","Guy Armstrong","Consumer","South","Rogers","Arkansas","72756"
"NC-18535","Nick Crebassa","Corporate","West","Seattle","Washington","98105"
"HF-14995","Herbert Flentye","Consumer","West","Los Angeles","California","90004"
"DM-13345","Denise Monton","Corporate","West","San Francisco","California","94109"
"TB-21625","Trudy Brown","Consumer","Central","Wichita","Kansas","67212"
"AM-10360","Alice McCarthy","Corporate","Central","Omaha","Nebraska","68104"
"PJ-18835","Patrick Jones","Corporate","South","Richmond","Kentucky","40475"
"NM-18520","Neoma Murray","Consumer","West","Los Angeles","California","90045"
"SZ-20035","Sam Zeldin","Home Office","West","San Francisco","California","94122"
"PR-18880","Patrick Ryan","Consumer","South","Saint Petersburg","Florida","33710"
"DM-13525","Don Miller","Corporate","South","Palm Coast","Florida","32137"
"EH-14185","Evan Henry","Consumer","East","New York City","New York","10035"
"AI-10855","Arianne Irving","Consumer","West","Glendale","Arizona","85301"
"TA-21385","Tom Ashbrook","Home Office","Central","Olathe","Kansas","66062"
"PK-19075","Pete Kriz","Consumer","West","San Francisco","California","94122"
"DB-13210","Dean Braden","Consumer","West","San Francisco","California","94109"
"CS-12250","Chris Selesnick","Corporate","West","San Diego","California","92105"
"PB-19150","Philip Brown","Consumer","South","Miami","Florida","33178"
"BF-11020","Barry Französisch","Corporate","South","Jacksonville","Florida","32216"
"SC-20440","Shaun Chance","Corporate","East","Philadelphia","Pennsylvania","19140"
"HG-15025","Hunter Glantz","Consumer","East","Marion","Ohio","43302"
"TH-21115","Thea Hudgings","Corporate","East","Philadelphia","Pennsylvania","19140"
"JE-15745","Joel Eaton","Consumer","West","Los Angeles","California","90036"
"PG-18820","Patrick Gardner","Consumer","South","Smyrna","Georgia","30080"
"MB-17305","Maria Bertelson","Consumer","West","San Francisco","California","94122"
"MS-17980","Michael Stewart","Corporate","East","Philadelphia","Pennsylvania","19134"
"CK-12205","Chloris Kastensmidt","Consumer","West","Santa Clara","California","95051"
"SJ-20125","Sanjit Jacobs","Home Office","West","Long Beach","California","90805"
"AB-10255","Alejandro Ballentine","Home Office","East","New York City","New York","10009"
"TB-21355","Todd Boyes","Corporate","Central","Cedar Hill","Texas","75104"
"JK-16090","Juliana Krohn","Consumer","Central","Omaha","Nebraska","68104"
"CK-12595","Clytie Kelty","Consumer","South","Little Rock","Arkansas","72209"
"JM-16195","Justin MacKendrick","Consumer","West","Draper","Utah","84020"
"DB-12970","Darren Budd","Corporate","Central","Houston","Texas","77036"
"JW-15220","Jane Waco","Corporate","South","Montgomery","Alabama","36116"
"IL-15100","Ivan Liston","Consumer","West","North Las Vegas","Nevada","89031"
"EA-14035","Erin Ashbrook","Corporate","East","Columbus","Ohio","43229"
"RF-19840","Roy Französisch","Consumer","West","Pasadena","California","91104"
"LC-17050","Liz Carlisle","Consumer","West","Los Angeles","California","90004"
"PS-18970","Paul Stevenson","Home Office","East","Clinton","Maryland","20735"
"PS-18970","Paul Stevenson","Home Office","East","New York City","New York","10024"
"DB-13615","Doug Bickford","Consumer","West","San Francisco","California","94110"
"DO-13435","Denny Ordway","Consumer","East","Columbus","Ohio","43229"
"BS-11380","Bill Stewart","Corporate","East","New York City","New York","10011"
"AF-10870","Art Ferguson","Consumer","West","San Francisco","California","94109"
"MB-17305","Maria Bertelson","Consumer","East","Cincinnati","Ohio","45231"
"AB-10105","Adrian Barton","Consumer","East","New York City","New York","10011"
"NF-18385","Natalie Fritzler","Consumer","South","Chesapeake","Virginia","23320"
"SU-20665","Stephanie Ulpright","Home Office","Central","Ann Arbor","Michigan","48104"
"SC-20050","Sample Company A","Home Office","West","La Mesa","California","91941"
"AT-10435","Alyssa Tate","Home Office","East","Meriden","Connecticut","6450"
"AG-10495","Andrew Gjertsen","Corporate","South","Alexandria","Virginia","22304"
"JB-16000","Joy Bell-","Consumer","West","Salt Lake City","Utah","84106"
"MM-18280","Muhammed MacIntyre","Corporate","East","New York City","New York","10009"
"TH-21235","Tiffany House","Corporate","West","Long Beach","California","90805"
"SE-20110","Sanjit Engle","Consumer","West","Seattle","Washington","98103"
"TG-21640","Trudy Glocke","Consumer","West","Pocatello","Idaho","83201"
"RD-19585","Rob Dowd","Consumer","South","Athens","Georgia","30605"
"KL-16645","Ken Lonsdale","Consumer","West","Seattle","Washington","98105"
"KM-16225","Kalyca Meade","Corporate","East","Baltimore","Maryland","21215"
"AH-10465","Amy Hunt","Consumer","West","San Francisco","California","94109"
"EB-14170","Evan Bailliet","Consumer","Central","Laredo","Texas","78041"
"PG-18895","Paul Gonzalez","Consumer","West","San Francisco","California","94109"
"RP-19390","Resi Pölking","Consumer","East","Fairfield","Connecticut","6824"
"NW-18400","Natalie Webber","Consumer","East","New York City","New York","10024"
"HR-14770","Hallie Redmond","Home Office","East","New York City","New York","10035"
"BM-11650","Brian Moss","Corporate","Central","Ann Arbor","Michigan","48104"
"AH-10690","Anna Häberlin","Corporate","Central","Houston","Texas","77095"
"JP-15520","Jeremy Pistek","Consumer","Central","Madison","Wisconsin","53711"
"LH-16900","Lena Hernandez","Consumer","South","Greenville","North Carolina","27834"
"LC-17050","Liz Carlisle","Consumer","South","Richmond","Kentucky","40475"
"BW-11065","Barry Weirich","Consumer","South","Raleigh","North Carolina","27604"
"JM-16195","Justin MacKendrick","Consumer","West","Lake Forest","California","92630"
"FH-14365","Fred Hopkins","Corporate","East","Long Beach","New York","11561"
"MC-17575","Matt Collins","Consumer","West","Seattle","Washington","98103"
"EB-13870","Emily Burns","Consumer","West","Redding","California","96003"
